day,timestamp,y_mid,x_mid,day_order,combined_timestamp,hedge_a,intercept_b,spread,label
0,0,10000.0,5250.0,0,0,0.1977846606480169,8952.426958540354,9.20357305755715,day_all
0,100,10000.0,5250.5,0,100,0.1977846606480169,8952.426958540354,9.104680727232335,day_all
0,200,10003.0,5250.5,0,200,0.1977846606480169,8952.426958540354,12.104680727232335,day_all
0,300,10002.0,5250.5,0,300,0.1977846606480169,8952.426958540354,11.104680727232335,day_all
0,400,10003.0,5250.5,0,400,0.1977846606480169,8952.426958540354,12.104680727232335,day_all
0,500,10000.0,5249.5,0,500,0.1977846606480169,8952.426958540354,9.302465387880147,day_all
0,600,10002.0,5248.5,0,600,0.1977846606480169,8952.426958540354,11.50025004852796,day_all
0,700,10003.0,5248.5,0,700,0.1977846606480169,8952.426958540354,12.50025004852796,day_all
0,800,10003.0,5247.5,0,800,0.1977846606480169,8952.426958540354,12.698034709177591,day_all
0,900,10005.0,5246.5,0,900,0.1977846606480169,8952.426958540354,14.895819369825404,day_all
0,1000,10003.0,5246.5,0,1000,0.1977846606480169,8952.426958540354,12.895819369825404,day_all
0,1100,10003.0,5248.5,0,1100,0.1977846606480169,8952.426958540354,12.50025004852796,day_all
0,1200,10002.0,5248.5,0,1200,0.1977846606480169,8952.426958540354,11.50025004852796,day_all
0,1300,10003.0,5247.5,0,1300,0.1977846606480169,8952.426958540354,12.698034709177591,day_all
0,1400,10003.0,5247.5,0,1400,0.1977846606480169,8952.426958540354,12.698034709177591,day_all
0,1500,10004.0,5246.5,0,1500,0.1977846606480169,8952.426958540354,13.895819369825404,day_all
0,1600,10004.0,5246.0,0,1600,0.1977846606480169,8952.426958540354,13.9947117001484,day_all
0,1700,10000.0,5246.0,0,1700,0.1977846606480169,8952.426958540354,9.9947117001484,day_all
0,1800,9999.0,5246.5,0,1800,0.1977846606480169,8952.426958540354,8.895819369825404,day_all
0,1900,9998.0,5247.0,0,1900,0.1977846606480169,8952.426958540354,7.796927039500588,day_all
0,2000,10000.0,5247.5,0,2000,0.1977846606480169,8952.426958540354,9.698034709177591,day_all
0,2100,9996.0,5247.0,0,2100,0.1977846606480169,8952.426958540354,5.796927039500588,day_all
0,2200,9994.0,5247.0,0,2200,0.1977846606480169,8952.426958540354,3.796927039500588,day_all
0,2300,9994.0,5247.5,0,2300,0.1977846606480169,8952.426958540354,3.698034709177591,day_all
0,2400,9994.0,5248.5,0,2400,0.1977846606480169,8952.426958540354,3.5002500485279597,day_all
0,2500,9993.0,5247.5,0,2500,0.1977846606480169,8952.426958540354,2.698034709177591,day_all
0,2600,9994.0,5246.5,0,2600,0.1977846606480169,8952.426958540354,3.8958193698254036,day_all
0,2700,9995.0,5246.5,0,2700,0.1977846606480169,8952.426958540354,4.8958193698254036,day_all
0,2800,9995.0,5245.5,0,2800,0.1977846606480169,8952.426958540354,5.093604030473216,day_all
0,2900,9993.0,5246.5,0,2900,0.1977846606480169,8952.426958540354,2.8958193698254036,day_all
0,3000,9994.0,5245.5,0,3000,0.1977846606480169,8952.426958540354,4.093604030473216,day_all
0,3100,9995.0,5246.5,0,3100,0.1977846606480169,8952.426958540354,4.8958193698254036,day_all
0,3200,9997.0,5245.5,0,3200,0.1977846606480169,8952.426958540354,7.093604030473216,day_all
0,3300,9998.0,5245.0,0,3300,0.1977846606480169,8952.426958540354,8.192496360796213,day_all
0,3400,10000.0,5244.5,0,3400,0.1977846606480169,8952.426958540354,10.291388691121028,day_all
0,3500,9999.0,5244.5,0,3500,0.1977846606480169,8952.426958540354,9.291388691121028,day_all
0,3600,9998.0,5243.5,0,3600,0.1977846606480169,8952.426958540354,8.48917335176884,day_all
0,3700,9997.0,5244.5,0,3700,0.1977846606480169,8952.426958540354,7.291388691121028,day_all
0,3800,9998.0,5244.5,0,3800,0.1977846606480169,8952.426958540354,8.291388691121028,day_all
0,3900,9995.0,5243.0,0,3900,0.1977846606480169,8952.426958540354,5.5880656820936565,day_all
0,4000,9998.0,5242.0,0,4000,0.1977846606480169,8952.426958540354,8.785850342741469,day_all
0,4100,9997.0,5241.5,0,4100,0.1977846606480169,8952.426958540354,7.884742673064466,day_all
0,4200,9994.0,5241.0,0,4200,0.1977846606480169,8952.426958540354,4.983635003389281,day_all
0,4300,9996.0,5241.5,0,4300,0.1977846606480169,8952.426958540354,6.884742673064466,day_all
0,4400,9997.0,5239.5,0,4400,0.1977846606480169,8952.426958540354,8.28031199436009,day_all
0,4500,9995.0,5239.0,0,4500,0.1977846606480169,8952.426958540354,6.379204324684906,day_all
0,4600,9997.0,5239.5,0,4600,0.1977846606480169,8952.426958540354,8.28031199436009,day_all
0,4700,9998.0,5238.0,0,4700,0.1977846606480169,8952.426958540354,9.576988985332719,day_all
0,4800,9996.0,5238.5,0,4800,0.1977846606480169,8952.426958540354,7.478096655009722,day_all
0,4900,9994.0,5237.5,0,4900,0.1977846606480169,8952.426958540354,5.675881315657534,day_all
0,5000,9994.0,5238.5,0,5000,0.1977846606480169,8952.426958540354,5.478096655009722,day_all
0,5100,9994.0,5238.5,0,5100,0.1977846606480169,8952.426958540354,5.478096655009722,day_all
0,5200,9996.0,5238.5,0,5200,0.1977846606480169,8952.426958540354,7.478096655009722,day_all
0,5300,9996.0,5237.5,0,5300,0.1977846606480169,8952.426958540354,7.675881315657534,day_all
0,5400,9996.0,5237.5,0,5400,0.1977846606480169,8952.426958540354,7.675881315657534,day_all
0,5500,9995.0,5238.5,0,5500,0.1977846606480169,8952.426958540354,6.478096655009722,day_all
0,5600,9991.0,5237.5,0,5600,0.1977846606480169,8952.426958540354,2.6758813156575343,day_all
0,5700,9990.0,5237.5,0,5700,0.1977846606480169,8952.426958540354,1.6758813156575343,day_all
0,5800,9992.0,5237.5,0,5800,0.1977846606480169,8952.426958540354,3.6758813156575343,day_all
0,5900,9993.0,5239.5,0,5900,0.1977846606480169,8952.426958540354,4.2803119943600905,day_all
0,6000,9996.0,5239.5,0,6000,0.1977846606480169,8952.426958540354,7.2803119943600905,day_all
0,6100,9996.0,5238.5,0,6100,0.1977846606480169,8952.426958540354,7.478096655009722,day_all
0,6200,9996.0,5236.5,0,6200,0.1977846606480169,8952.426958540354,7.873665976305347,day_all
0,6300,9997.0,5236.0,0,6300,0.1977846606480169,8952.426958540354,8.972558306628343,day_all
0,6400,9999.0,5235.5,0,6400,0.1977846606480169,8952.426958540354,11.07145063695316,day_all
0,6500,10000.0,5234.5,0,6500,0.1977846606480169,8952.426958540354,12.269235297600972,day_all
0,6600,10001.0,5234.5,0,6600,0.1977846606480169,8952.426958540354,13.269235297600972,day_all
0,6700,10002.0,5234.5,0,6700,0.1977846606480169,8952.426958540354,14.269235297600972,day_all
0,6800,10006.0,5234.5,0,6800,0.1977846606480169,8952.426958540354,18.26923529760097,day_all
0,6900,10007.0,5235.5,0,6900,0.1977846606480169,8952.426958540354,19.07145063695316,day_all
0,7000,10010.0,5235.5,0,7000,0.1977846606480169,8952.426958540354,22.07145063695316,day_all
0,7100,10006.0,5234.5,0,7100,0.1977846606480169,8952.426958540354,18.26923529760097,day_all
0,7200,10008.0,5235.5,0,7200,0.1977846606480169,8952.426958540354,20.07145063695316,day_all
0,7300,10010.0,5238.0,0,7300,0.1977846606480169,8952.426958540354,21.57698898533272,day_all
