product,day,n_tick,n,alpha,beta,corr,t_beta,r2,rmse,mae,bounce_hit_rate,mean_abs_past_change,mean_abs_future_change,mean_reversion_score
VELVETFRUIT_EXTRACT,day_all,1,29994,0.0015425363651867534,-0.06014860298720615,-0.0601488465197856,-10.435591130884443,0.0036178837376606987,0.9974850884498933,0.7718464787060605,0.39527551859636295,0.7621190904847637,0.7621357604854304,0.06014860298720615
VELVETFRUIT_EXTRACT,day_all,5,29970,0.008859961510038747,-0.015772528820809196,-0.015773850825794876,-2.730993367764933,0.00024881436987433947,2.1214001076583227,1.6794693328349801,0.44656969419310505,1.6769102435769103,1.67660994327661,0.015772528820809196
VELVETFRUIT_EXTRACT,day_all,10,29940,0.015810044028611338,0.002276352744794728,0.002277087521431333,0.39399638881781995,5.185127580409343e-06,2.9766366724314888,2.3594018741948184,0.44999263514508764,2.3592184368737477,2.357999331997328,-0.002276352744794728
VELVETFRUIT_EXTRACT,day_all,20,29880,0.026674449032098167,0.015464952347308093,0.015480929212271845,2.6762386215081513,0.0002396591692754857,4.212247164944953,3.356583737129223,0.46542163071088694,3.3575803212851407,3.3535642570281126,-0.015464952347308093
VELVETFRUIT_EXTRACT,day_all,30,29820,0.04386393405319964,-0.007913197276149747,-0.00791381828308764,-1.3665921730095205,6.262851981786444e-05,5.177590792103958,4.098302783510821,0.469247403311,4.099396378269618,4.095120724346076,0.007913197276149747
VELVETFRUIT_EXTRACT,day_all,50,29700,0.09043348474235313,-0.06391849411826421,-0.0639865547378831,-11.049514973094366,0.004094279187224048,6.675448552826703,5.328239342157544,0.4776741903827282,5.327895622895623,5.31936026936027,0.06391849411826421
VELVETFRUIT_EXTRACT,day_all,75,29550,0.14741688163792163,-0.0803298391830434,-0.08051275144110187,-13.88484097203801,0.006482303144616619,8.021067833276804,6.460320035995716,0.49800238312188966,6.477089678510998,6.45994923857868,0.0803298391830434
VELVETFRUIT_EXTRACT,day_all,100,29400,0.19497508137947128,-0.07727885912232842,-0.07732174410068358,-13.297275861737653,0.005978652110771754,9.11714618432056,7.424986200165994,0.49745307375619285,7.437057823129252,7.437857142857143,0.07727885912232842
VELVETFRUIT_EXTRACT,day_all,125,29250,0.24842576527854912,-0.0821348533469678,-0.08200802987438485,-14.072452216410333,0.006725316963878236,10.040505747538967,8.13110098155906,0.5012294506112126,8.129025641025642,8.155777777777777,0.0821348533469678
VELVETFRUIT_EXTRACT,day_all,150,29100,0.2990025420556111,-0.1027363754240273,-0.10229033113038774,-17.540832598410574,0.0104633118427645,10.87320208119826,8.771811750984591,0.4952615818213845,8.736701030927835,8.795876288659795,0.1027363754240273
VELVETFRUIT_EXTRACT,day_all,175,28950,0.3480510103578323,-0.11281708109042135,-0.11204287236387363,-19.183893365583362,0.01255360524754734,11.641358789612877,9.38954451545077,0.5112311930493749,9.343937823834198,9.435354058721934,0.11281708109042135
VELVETFRUIT_EXTRACT,day_all,200,28800,0.3978277163591409,-0.13578373416790498,-0.13465441148833573,-23.060841712004766,0.018131810533269954,12.363689041480693,9.960958760954867,0.5308778042450315,9.920538194444445,10.031649305555556,0.13578373416790498
VELVETFRUIT_EXTRACT,day_all,250,28500,0.4907390025914154,-0.16605033224599816,-0.16529336149066387,-28.292937026404427,0.02732189535288332,13.519419575014156,10.845592657122111,0.543762106320396,10.957578947368422,11.017701754385964,0.16605033224599816
VELVETFRUIT_EXTRACT,day_all,300,28200,0.5299188202156957,-0.18725411367449463,-0.1867911424914752,-31.928405699548343,0.03489093091327067,14.440372918553972,11.605220835921527,0.5621122493146732,11.934042553191489,11.948741134751772,0.18725411367449463
VELVETFRUIT_EXTRACT,day_0,1,9998,-0.0006727886375979521,-0.05034239971207243,-0.05033732213733687,-5.0391135847531245,0.0025338459999578733,0.9940385387826046,0.7667227247744048,0.3937354032147273,0.7581016203240648,0.7582016403280656,0.05034239971207243
VELVETFRUIT_EXTRACT,day_0,5,9990,-0.0015519225974931126,-9.384174572644873e-05,-9.383701526620437e-05,-0.00937806965691154,8.805385531829302e-09,2.1445912959031834,1.6887380471374411,0.44263610315186247,1.6884384384384385,1.6885385385385385,9.384174572644873e-05
